,g^4,gamma,f,f_error
189,47.48743718592964,1.0,0.1018128463315594,1.6317443084496346e-05
190,47.73869346733668,1.0,0.10217795963632025,1.5681838860969184e-05
191,47.98994974874371,1.0,0.10254249938317601,1.4275631924896425e-05
192,48.24120603015075,1.0,0.10290620169027183,1.894608056561322e-05
193,48.49246231155779,1.0,0.10326848620352498,1.568587945946807e-05
194,48.74371859296482,1.0,0.10363011777833904,1.496696310529091e-05
195,48.994974874371856,1.0,0.10399104462518104,1.3567283663252915e-05
196,49.24623115577889,1.0,0.10435068958103366,1.4257423227546582e-05
197,49.497487437185924,1.0,0.10470950429329075,1.2229232292472888e-05
198,49.74874371859296,1.0,0.10506738201734554,9.799527023358459e-06
199,50.0,1.0,0.10542411037569067,1.2200705677569993e-05
